Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,08-Oct-25,14-Oct-25,CE,26000,1.75,2.75,1.75,2.15,2,2.15,1252153,24419063.66,2080.16,13127250,7750125,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,26050,1.65,2.35,1.55,1.9,1.85,1.9,296794,5799056.52,443.75,1003500,630675,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,26650,1,1.25,0.85,1.15,1.1,1.15,29904,597729.95,23.75,137775,111450,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,23100,-,-,-,2080,2080,1967.95,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,26550,0.95,1.4,0.8,1.15,1.05,1.15,63345,1261408.28,50.97,490725,168150,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,23650,-,-,-,1544.8,1544.8,1418.5,-,-,-,600,-,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,24850,314.4,399.4,222.9,241.45,243.7,241.45,39086,736607.46,8142.14,188850,45975,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,23200,-,-,-,1825,1825,1868.05,-,-,-,375,-,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,24900,294,353.75,186.5,201.8,203.8,201.8,273105,5149650.02,49414.14,847050,85050,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,23750,-,-,-,1465,1465,1318.65,-,-,-,300,-,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,24350,803.85,806.9,699.15,715.15,715.3,715.15,1065,20060.41,610.85,18300,14175,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,23050,-,-,-,1974.85,-,2017.95,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,23300,1740,1850,1740,1825.35,1825.35,1768.15,3,56.49,4.07,450,-,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,24550,593.1,681.45,493.45,515.95,516.5,515.95,989,18621.76,411.8,18450,-600,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,23400,-,-,-,1740,1740,1668.25,-,-,-,675,-,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,24750,400.05,492.15,306.3,327.2,328.65,327.2,6062,114180.49,1654.62,66525,6225,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,25050,177.05,227,94.4,104.8,107,104.8,1691070,31941153.3,170175.67,3267150,2838900,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,24450,698.75,782.2,600.2,613.3,616.3,613.3,139,2617.6,68.69,12975,75,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,26250,1.35,1.6,1.05,1.4,1.2,1.4,130125,2561971.73,135.79,1153350,1025850,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,26900,0.95,1.15,0.75,1,0.9,1,17719,357493.44,12.62,110100,60975,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,24400,766.85,831.5,636.8,667.3,661.7,667.3,486,9147.65,253.85,34875,75,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,26100,1.5,2.15,1.4,1.65,1.55,1.65,509314,9970494.15,672.6,3734475,2835825,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,24050,1004.9,1048.55,989.35,1045.15,1045.15,1019.55,4,75.22,3.07,975,75,25046.15
NIFTY,08-Oct-25,14-Oct-25,CE,22850,2304,2304,2250,2250,2250,2217.75,2,37.69,3.42,6750,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23050,-,-,-,2328.3,-,2039.7,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23850,-,-,-,931.05,931.05,1243.9,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23750,-,-,-,1212.6,1212.6,1342.6,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26350,2.7,3.2,2.1,2.85,2.85,2.85,353,6976.89,0.73,15900,15900,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26200,4.3,5.3,3.2,3.5,3.2,3.5,6205,121945.94,17.69,122400,38925,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24850,381.55,446.4,298,311.4,313.75,311.4,1102,20824.33,285.81,23175,-2175,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24600,596.95,679,499,524,520.05,524,305,5755.21,127.96,20475,6675,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,22850,-,-,-,2418.45,2418.45,2239.3,-,-,-,225,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24800,436.45,499.3,332.75,348.1,350.9,348.1,2922,55178.36,829.16,102375,48150,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23650,1449.65,1449.65,1449.65,1449.65,1449.65,1449.65,1,18.82,1.08,150,75,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23900,1185,1200,1185,1192.95,1199,1192.95,14,263.48,12.53,975,975,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25050,235.1,291.45,163.6,177.4,179.25,177.4,12077,228708.47,1811.83,126600,95400,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23100,-,-,-,1690,1690,2019.3,-,-,-,675,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25950,21,25.2,16.25,17.1,17.6,17.1,4150,80829.52,60.15,210975,7275,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23400,-,-,-,1615.55,1615.5,1721.75,-,-,-,4725,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24350,948.5,948.5,926.35,926.35,926.35,827.9,2,37.93,1.41,8700,75,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25300,106.6,139.4,65.85,71.65,73.3,71.65,42050,800837.31,2938.56,550500,264150,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23100,-,-,-,2279.75,-,1989.8,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23300,-,-,-,2087,-,1790.25,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26550,2.7,2.7,1.7,1.75,1.8,1.75,120,2389.66,0.16,6675,5475,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24750,456.9,537.95,375,389.85,392.5,389.85,670,12652.27,215.4,19275,-600,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25450,58.6,78.9,36,39.1,41.3,39.1,17674,338029.73,677.25,147825,72000,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26850,1.85,2.1,1.15,1.5,1.5,1.5,67,1349.29,0.08,6900,1650,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24650,557.55,620.5,468.25,473.8,473.8,473.8,40,755.62,16.12,6750,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26300,3.95,4.5,2.35,2.9,2.4,2.9,2608,51448.73,5.93,66900,30450,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24400,787.05,834,680,703.15,704.75,703.15,131,2471.04,73.74,23925,450,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23950,-,-,-,836.95,836.95,1145.85,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26950,1.8,1.8,1.1,1.45,1.45,0.15,17,343.63,0.02,2475,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24300,883.05,956.1,793,793.7,794.9,793.7,71,1339.43,45.45,7425,-75,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26250,4.1,4.35,2.9,3.15,3.1,3.15,828,16303.36,2.11,28650,10050,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23600,-,-,-,1803.7,-,1491.4,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26600,2.55,2.55,1.5,1.7,1.5,1.7,175,3491.49,0.24,9225,5325,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25250,132.1,164.9,80.95,88,91,88,23006,437634.12,1957.99,253950,136350,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23800,-,-,-,1164.75,1164.9,1293.2,-,-,-,525,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24950,307.05,368.45,226.05,238.1,242.05,238.1,3158,59730.98,636.9,53550,23700,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25800,10.7,17.25,9.4,9.95,10,9.95,29294,567108.17,269.27,325350,-34350,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24050,-,-,-,746.7,746.7,1048.8,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25950,6.05,9.95,6,6.5,6.2,6.5,3806,74095.45,21.18,70875,41250,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25500,48,64.15,29.3,31.85,33,31.85,63466,1215776.09,1988.84,888300,328800,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25100,205,258.45,140.4,150.25,153.15,150.25,55731,1056558.95,7422.88,676875,477450,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24150,-,-,-,854.85,854.35,953.1,-,-,-,150,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23500,-,-,-,1897.15,-,1590.9,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23400,-,-,-,1991.65,-,1690.55,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25750,16.35,21.25,10.85,11.75,12.05,11.75,7841,151515.04,85.73,92925,33600,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24100,1059,1092,988,988.5,989,988.5,59,1112.37,45.94,1200,900,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24550,665.2,685.4,571.9,590.85,590.85,594.75,31,585.99,15.2,1650,900,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25150,173,225,117.6,126.85,130.35,126.85,24006,455658.07,2844.89,187350,126975,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24350,852.85,896.75,852.85,896.75,896.75,767.75,3,56.74,1.95,450,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25700,20,26.25,13.15,14.2,14.6,14.2,32074,618652.14,425.79,380025,37950,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24450,725.6,725.6,651.75,651.75,651.75,651.75,17,320.71,8.97,525,225,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26700,1.8,3.55,1.45,1.6,1.5,1.6,156,3124.12,0.22,13950,3300,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24200,1018.05,1018.7,891,892.15,893.95,892.15,52,980.64,36.84,825,525,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23150,-,-,-,2231.35,-,1939.9,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25000,284.65,331.45,194.35,205.75,209,205.75,30934,585539.56,5527.06,481575,202200,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24900,337.55,410,257.6,273.85,273.95,273.85,5193,98191.42,1212.14,98475,13425,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25650,21.9,32.7,15.7,17.15,17.05,17.15,14955,287939.1,242.29,184425,74400,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26500,1.95,2.95,1.65,1.75,1.7,1.75,10061,199976.53,14.15,398550,303075,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,22950,-,-,-,2425.75,-,2139.5,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,27100,1.7,1.7,1.05,1.15,1.2,1.15,372,7561.26,0.36,13200,4050,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24000,1180,1230.9,1070,1091.85,1096,1091.85,74,1395.21,63.21,2925,2025,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23450,-,-,-,1944.3,-,1640.7,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25400,69.8,96.6,44,48,49.6,48,46227,882798.95,2174.6,491925,236625,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,27150,1.3,1.55,1,1.1,1.05,1.1,125,2545.43,0.12,14100,600,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26150,5.4,5.95,3.55,3.9,5.65,3.9,1388,27226.72,4.57,13575,9900,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24250,-,-,-,905,905,859.2,-,-,-,975,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26900,1.85,1.85,1.15,1.4,1.4,1.4,130,2622.89,0.14,2325,-450,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25200,152.75,193.4,97.65,105.4,108.5,105.4,66733,1268035.54,6781.84,924300,547125,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24700,511.7,586.2,414.2,431.25,436.2,431.25,3648,68862.5,1283.3,63225,37125,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25350,91.95,116.55,54.05,59,60.75,59,22074,420938.19,1256.27,168150,102675,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26100,5.1,6.3,4.1,4.4,4.6,4.4,9044,177069.24,32.94,104475,54150,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26750,1.45,2.6,1.3,1.5,1.5,1.5,223,4474.23,0.29,4875,2625,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26800,1.9,1.9,1.3,1.4,1.4,1.4,46,924.65,0.05,2700,900,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26400,2.5,3.8,2,2.45,2.25,2.45,1547,30633.37,2.77,45600,24825,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,22900,-,-,-,2474.65,-,2189.4,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23550,-,-,-,1850.3,-,1541.1,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23000,-,-,-,2377,-,2089.6,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,04-Nov-25,CE,23450,-,-,-,1921.55,-,1702.25,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,04-Nov-25,CE,26350,-,-,-,177.2,-,36.6,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,04-Nov-25,CE,26250,-,-,-,201.1,-,46.15,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,04-Nov-25,CE,26650,24.15,24.15,24.15,24.15,24.15,17.4,1,20.01,0.02,75,75,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26050,17.1,17.1,4.35,4.9,4.35,4.9,1924,37597.81,7.66,43050,43050,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26650,2.85,3.05,1.3,1.6,1.5,1.6,325,6496.45,0.51,5625,5025,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,23350,-,-,-,2039.25,-,1740.4,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,25850,9.8,14.25,7.9,8.45,8.45,8.45,6696,129868.49,49.79,106275,70500,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,27000,1.45,1.5,1.1,1.4,1.45,1.4,984,19927,1,47775,30750,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,26000,6.05,8.65,5.25,5.65,5.6,5.65,29985,584852.77,145.27,628575,131700,25046.15
NIFTY,08-Oct-25,20-Oct-25,CE,24500,709.9,771.35,588,607.1,610.6,607.1,504,9506.85,245.85,51225,3525,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26700,4.1,4.5,3.4,4.3,4.3,4.3,804,16102.53,2.43,58725,9750,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26900,3.8,3.8,2.45,3.45,3,3.45,769,15516.29,1.72,24675,6000,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24500,740,821.95,643,668.55,670.4,668.55,5751,108757.01,3082.39,1214550,-19650,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25750,39.55,49.45,27.9,29.75,30.35,29.75,5531,106963.99,146.55,200400,-38700,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,22800,2340,2340,2302.1,2302.1,2302.1,2302.1,2,37.68,3.48,99975,75,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25250,189,232.65,139.7,146.9,146.5,146.9,13363,254763.5,1701.69,349200,40200,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24250,949.75,949.75,895.2,896.25,895.95,896.25,8,150.92,5.42,4500,-450,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26050,15.55,18.5,12.85,13.35,13.4,13.35,3390,66269.74,37.62,107400,-11850,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24950,367.05,434.95,298.45,312.65,313.65,312.65,1883,35718.86,483.22,99750,6375,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26250,8.95,10.7,7.8,8.6,9,8.6,1902,37458.36,12.73,97800,7200,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25000,356.2,398,266,279.05,279,279.05,76313,1448719.91,17851.16,3857775,-11400,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25300,169.95,205,119.4,126.25,126.55,126.25,48188,919968.77,5601.47,1266375,-51900,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26400,6.2,7.9,6,6.8,6.55,6.8,8043,159292.04,40.64,467625,7800,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25350,152.25,179.4,103,108.5,109.55,108.5,5203,99425.58,503.54,185250,30975,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25050,319.3,360.3,236.45,248.65,249.85,248.65,6809,129329.02,1404.93,137925,36450,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25150,241,293.15,185,193.8,193.5,193.8,15557,296142.81,2698.9,240600,-10050,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23050,-,-,-,1700.3,1700.3,2069.05,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,27050,2.2,2.5,1.75,2.05,2.05,1.65,73,1481.11,0.12,5550,-1050,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23700,1459.15,1459.15,1459.15,1459.15,1459.15,1427.5,1,18.87,1.09,3525,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24300,940.25,1009.5,834.55,848.25,849.5,848.25,230,4348.02,156.27,46875,-1500,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,27000,2.2,3,1.8,2.85,2.85,2.85,16876,341770.31,31.31,1667925,-64200,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26450,7.4,7.4,5.4,6.2,6.25,6.2,710,14087.88,3.25,13950,3750,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25400,125,156.5,87.75,92.55,94.5,92.55,36285,694242.54,3013.29,1219350,107025,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25850,26,34.75,20.95,21.65,22.25,21.65,3730,72385.1,69.73,128775,-8025,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24100,1170.65,1195,1016.35,1032.55,1036.45,1032.55,222,4187.6,174.95,14325,675,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26950,2.7,3.6,2.05,3.25,3.2,3.25,124,2506.61,0.26,9825,-150,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26800,3.05,4.45,2.55,4,3.95,4,5662,113821.15,14.95,443325,-47175,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24450,810,810,694.15,712.1,712.1,712.1,25,472.58,14.14,12525,-1125,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25650,56.35,70.1,38.5,40.6,41.55,40.6,6765,130388.48,246.79,221250,-6825,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23550,1569.3,1569.3,1569.3,1569.3,1569.3,1569.3,1,18.84,1.18,300,-75,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23850,1296.2,1296.2,1296.2,1296.2,1296.2,1282.9,1,18.86,0.97,450,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23450,-,-,-,1574.35,1574.9,1672.4,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26750,4.7,5.15,3.25,4.3,4.35,4.3,271,5437.77,0.83,18900,4050,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26350,8.45,8.45,6.45,7.4,7.7,7.4,1005,19866.63,5.32,31575,28575,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26650,4,4.95,4,4.75,4.7,4.75,136,2718.76,0.46,24900,-825,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24700,575.05,644.4,480,501.25,499.45,501.25,3910,74050.87,1618.12,1342800,-10275,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24200,1070,1096.65,924.5,942.6,937.3,942.6,196,3705.33,147.93,28950,-1800,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25450,110,135.3,74.7,79.2,81.9,79.2,6662,127635.51,474.58,200100,-8625,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25100,303,326.05,208.85,219.45,221.4,219.45,53363,1014570.21,10011.74,1657425,517425,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23200,-,-,-,2015.3,2025,1919.95,-,-,-,10875,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24650,664.15,687,517.65,537.95,541.8,537.95,249,4711.19,107.8,79275,-6525,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23800,1410,1410,1313,1335.4,1335.4,1335.4,16,301.87,16.27,23925,-525,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26100,15,16.1,11.35,11.95,11.95,11.95,12894,252525.76,125.71,558675,-675,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23750,1390.15,1392.2,1390.15,1391.2,1392.2,1391.2,2,37.71,2.08,525,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25600,62.15,82.8,44.8,47.95,48.3,47.95,72237,1389926.22,2975.82,1277700,-779700,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26850,2.5,3.7,2.5,3.6,3.65,3.6,52,1047.28,0.13,7200,375,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26000,18.95,22.3,14.65,15.45,15.75,15.45,68352,1333753.02,889.02,5374500,68325,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23600,1640.35,1640.35,1547.95,1549.15,1549.15,1525,4,75.55,4.75,6675,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23950,1209.7,1209.7,1209.7,1209.7,1209.7,1188,1,18.87,0.91,1950,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,27150,2.55,3.2,1.9,2.7,2.35,2.7,1093,22258.26,2.05,96375,4875,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26550,5,5.65,3.55,5.25,4.85,5.25,1407,28021.98,5.09,13800,-14700,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,22850,-,-,-,2059.75,2059.75,2268.15,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25200,211.1,262,160.5,169.7,169.25,169.7,86262,1643439.9,13088.1,2284950,395325,25046.15
NIFTY,08-Oct-25,11-Nov-25,CE,26200,-,-,-,149.8,-,79,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,11-Nov-25,CE,26700,-,-,-,70.85,-,28.6,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,11-Nov-25,CE,24050,-,-,-,1287.8,-,1179.6,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,11-Nov-25,CE,23750,-,-,-,1548.45,-,1450.15,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23300,-,-,-,1959.5,1959.5,1820.75,-,-,-,4125,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25800,33.05,40.75,23.2,24.55,24.85,24.55,44341,858966.04,967.69,1904100,-12750,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23000,2267.25,2283.95,2100,2119.75,2113.95,2119.75,240,4527.52,387.52,1068225,-6825,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25500,97.85,117,63.25,67.35,68,67.35,125988,2417128.81,7608.31,5112675,652875,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26200,10.35,12.15,8.95,9.65,11.95,9.65,13954,274301.8,105.7,724575,63750,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25700,42.65,58.4,32.3,34.35,34.85,34.35,48765,941426.17,1480.8,1316925,-458625,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24850,470.75,508.45,367.4,381.1,382.2,381.1,683,12941.24,211.83,76200,-1200,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,22950,-,-,-,1969,1969,2168.6,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24150,1030,1030,1030,1030,1030,1003.25,1,18.89,0.78,1575,-75,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25900,21.35,29,17.8,18.65,19.05,18.65,23673,460233.07,385.05,608850,-192525,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24900,425.55,477.5,330.7,347.05,349,347.05,7399,140324,2147.68,1013700,-24675,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23150,-,-,-,1790.35,1790.35,1969.6,-,-,-,75,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23500,1700,1776,1611.1,1619.2,1624.4,1619.2,247,4662.05,308.68,425850,1275,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,25550,74.55,98.75,53.45,56.8,57.65,56.8,7187,138092.9,372.01,187275,-22125,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,23350,-,-,-,1630.05,1630.05,1771.2,-,-,-,375,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,22700,2520,2520,2410,2410,2410,2417.6,23,434.65,43.08,6975,-1725,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24600,654.9,731.95,559,580.8,583.75,580.8,1835,34736.09,880.34,587925,-16725,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24050,1102.6,1102.6,1102.6,1102.6,1102.6,1094.65,1,18.86,0.82,1875,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,27100,2.7,2.7,1.85,2.6,2.35,2.6,319,6484.23,0.56,36975,6450,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26150,11.25,13.45,9.6,10.45,10.8,10.45,1056,20719.66,8.86,33000,6375,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24800,490.45,557.5,401,419.2,421,419.2,7679,145512.01,2682.61,1731525,-51750,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26600,5.45,5.45,3.8,4.8,5,4.8,4762,95017.98,16.08,126000,59025,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24400,902.5,907.65,741,756.15,759.85,756.15,197,3723.33,118.23,53025,1950,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,22650,-,-,-,2537.85,-,2467.45,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,22750,-,-,-,2450,-,2367.8,-,-,-,-,-,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,24000,1208.1,1302.3,1103.4,1133.55,1132.6,1133.55,1723,32540.96,1526.96,603675,18750,25046.15
NIFTY,08-Oct-25,28-Oct-25,CE,26300,7.85,9.7,7.4,8,7.95,8,11015,217338.31,67.44,685500,3975,25046.15
